"date","dax","ftse"
"9.12.1991",1559.05,805.66
"10.12.1991",1551.11,799.8
"11.12.1991",1543.59,795.55
"12.12.1991",1546.39,810.02
"13.12.1991",1558.34,819.35
"16.12.1991",1552.89,815.8
"17.12.1991",1560.93,813.12
"18.12.1991",1573.75,806.79
"19.12.1991",1561.77,799.43
"20.12.1991",1543.19,788.3
"23.12.1991",1539.62,784.06
"24.12.1991",1539.62,797.06
"25.12.1991",1539.62,797.06
"26.12.1991",1539.62,797.06
"27.12.1991",1563.59,808.49
"30.12.1991",1577.98,810.62
"31.12.1991",1577.98,834.99
"1.1.1992",1577.98,834.99
"2.1.1992",1601.88,834.91
"3.1.1992",1603.62,838.77
"6.1.1992",1603.32,835.04
"7.1.1992",1592.45,831.55
"8.1.1992",1578.73,826.3
"9.1.1992",1589.76,836.66
"10.1.1992",1615.71,829.84
"13.1.1992",1622.67,835.63
"14.1.1992",1628.53,844.45
"15.1.1992",1667.5,851.37
"16.1.1992",1666.34,852.96
"17.1.1992",1670.99,851.2
"20.1.1992",1677.17,854.32
"21.1.1992",1685.29,853.49
"22.1.1992",1680.1,846.34
"23.1.1992",1669.57,847.42
"24.1.1992",1664.77,842.37
"27.1.1992",1683.58,853.39
"28.1.1992",1683.08,857.28
"29.1.1992",1672.4,855.44
"30.1.1992",1680.91,856.91
"31.1.1992",1687.49,863.75
"3.2.1992",1689.01,859.93
"4.2.1992",1676.4,858.91
"5.2.1992",1686.62,855.6
"6.2.1992",1681.13,851.33
"7.2.1992",1685.52,845.66
"10.2.1992",1682.13,853.07
"11.2.1992",1683.55,852.63
"12.2.1992",1678.92,848.06
"13.2.1992",1681.39,847.86
"14.2.1992",1676.48,844.81
"17.2.1992",1681.07,853.86
"18.2.1992",1694.99,858.86
"19.2.1992",1687.79,852.43
"20.2.1992",1703.18,854.81
"21.2.1992",1717.63,854.38
"24.2.1992",1729.1,863.55
"25.2.1992",1722.3,859.04
"26.2.1992",1737.27,865.14
"27.2.1992",1749.9,864.21
"28.2.1992",1745.13,864.34
"2.3.1992",1747.87,861.74
"3.3.1992",1763.31,865.37
"4.3.1992",1759.05,862.97
"5.3.1992",1764.8,856.22
"6.3.1992",1745.95,854.45
"9.3.1992",1750.25,863.07
"10.3.1992",1750.54,871.56
"11.3.1992",1743.42,853.81
"12.3.1992",1727.5,843.81
"13.3.1992",1733.47,838.03
"16.3.1992",1724.8,836.24
"17.3.1992",1730.07,843.13
"18.3.1992",1732.18,834.22
"19.3.1992",1724.63,835.28
"20.3.1992",1736.3,831.48
"23.3.1992",1717.47,828.62
"24.3.1992",1713.11,834.6
"25.3.1992",1716.26,836.59
"26.3.1992",1719.02,839.16
"27.3.1992",1711.45,830.95
"30.3.1992",1710.31,832.7
"31.3.1992",1717.86,828.26
"1.4.1992",1707.3,817.5
"2.4.1992",1721.66,816.49
"3.4.1992",1719.63,808.74
"6.4.1992",1734.62,818.01
"7.4.1992",1739.42,819.21
"8.4.1992",1720.01,815.39
"9.4.1992",1720.25,830.17
"10.4.1992",1736.07,876.44
"13.4.1992",1727.74,882.66
"14.4.1992",1732.53,885.81
"15.4.1992",1743.79,899.4
"16.4.1992",1749.23,898.87
"17.4.1992",1749.23,898.87
"20.4.1992",1749.23,898.87
"21.4.1992",1746.5,894.48
"22.4.1992",1753.3,888.32
"23.4.1992",1752.44,889.1
"24.4.1992",1745.7,900.42
"27.4.1992",1742.22,907.46
"28.4.1992",1735.94,904.96
"29.4.1992",1735.91,909.67
"30.4.1992",1734.03,905.89
"1.5.1992",1734.03,908.05
"4.5.1992",1728.29,908.05
"5.5.1992",1732.64,908.86
"6.5.1992",1743.5,921.31
"7.5.1992",1750.81,922.25
"8.5.1992",1748.18,930.49
"11.5.1992",1753.03,936.18
"12.5.1992",1751.16,930.91
"13.5.1992",1749.42,930.47
"14.5.1992",1742.26,921.45
"15.5.1992",1724.07,917.27
"18.5.1992",1758.43,924.45
"19.5.1992",1763.26,923.43
"20.5.1992",1787.5,927.37
"21.5.1992",1785.48,923.88
"22.5.1992",1802.96,928.41
"25.5.1992",1811.57,928.41
"26.5.1992",1806.66,924.77
"27.5.1992",1794.05,922.69
"28.5.1992",1794.05,921.33
"29.5.1992",1803.22,925.78
"1.6.1992",1798.14,924.94
"2.6.1992",1801.39,927.81
"3.6.1992",1788.58,919.15
"4.6.1992",1792.31,919.56
"5.6.1992",1789.07,915.04
"8.6.1992",1789.07,907.39
"9.6.1992",1786.26,903.82
"10.6.1992",1789.76,904.04
"11.6.1992",1781.81,896.52
"12.6.1992",1782.27,892.91
"15.6.1992",1773.9,890.97
"16.6.1992",1779.1,898.64
"17.6.1992",1771.78,892.54
"18.6.1992",1771.78,880.21
"19.6.1992",1772.89,887.87
"22.6.1992",1770.64,876
"23.6.1992",1771.14,879.7
"24.6.1992",1768.49,870.12
"25.6.1992",1764.89,878.34
"26.6.1992",1754.13,870.41
"29.6.1992",1757.12,864.61
"30.6.1992",1752.63,866.53
"1.7.1992",1756.26,857.08
"2.7.1992",1768.61,851.13
"3.7.1992",1776.98,858.44
"6.7.1992",1772.36,848.56
"7.7.1992",1767.51,857.07
"8.7.1992",1751.18,849.78
"9.7.1992",1757.64,858.46
"10.7.1992",1754.48,856.22
"13.7.1992",1736.5,852.81
"14.7.1992",1734.1,854.72
"15.7.1992",1734.62,855.55
"16.7.1992",1740.53,854.65
"17.7.1992",1702.66,836.84
"20.7.1992",1649.67,827.23
"21.7.1992",1659.77,831.34
"22.7.1992",1628.22,821.66
"23.7.1992",1623.37,825.68
"24.7.1992",1610.42,818.1
"27.7.1992",1618.09,810.35
"28.7.1992",1610.64,819.07
"29.7.1992",1628.15,836.24
"30.7.1992",1623.99,832.19
"31.7.1992",1615.42,828.1
"3.8.1992",1594.71,835.12
"4.8.1992",1611.51,831
"5.8.1992",1628.81,825.77
"6.8.1992",1621.15,820.57
"7.8.1992",1609.5,811.14
"10.8.1992",1582.55,805.89
"11.8.1992",1564.6,800.19
"12.8.1992",1553.01,798.03
"13.8.1992",1540.98,803.09
"14.8.1992",1547.8,816.62
"17.8.1992",1555.42,823.3
"18.8.1992",1533.22,815.87
"19.8.1992",1524.72,818.86
"20.8.1992",1513.06,817.61
"21.8.1992",1520.02,819.67
"24.8.1992",1498.74,801.35
"25.8.1992",1468.91,790.94
"26.8.1992",1473.28,792.35
"27.8.1992",1513.42,801.54
"28.8.1992",1516.47,801.78
"31.8.1992",1541.25,801.78
"1.9.1992",1518.7,796.94
"2.9.1992",1506.67,802.06
"3.9.1992",1530.75,825.91
"4.9.1992",1536.5,819.12
"7.9.1992",1540.63,823.51
"8.9.1992",1544.55,811.43
"9.9.1992",1525.26,807.8
"10.9.1992",1528.67,812.32
"11.9.1992",1527.8,823.01
"14.9.1992",1595.04,840.66
"15.9.1992",1587.55,822.53
"16.9.1992",1584.56,825.42
"17.9.1992",1578.67,862.01
"18.9.1992",1589.33,890.78
"21.9.1992",1573.86,892.2
"22.9.1992",1550.34,901.43
"23.9.1992",1557.83,899.43
"24.9.1992",1530.94,913.5
"25.9.1992",1513.36,906.57
"28.9.1992",1475.04,892.24
"29.9.1992",1476.26,894.11
"30.9.1992",1466.36,889.82
"1.10.1992",1484.03,896.56
"2.10.1992",1478.04,888.75
"5.10.1992",1424.4,853.6
"6.10.1992",1420.3,868.07
"7.10.1992",1436.05,878.29
"8.10.1992",1451.12,885.76
"9.10.1992",1439.66,886.64
"12.10.1992",1432.54,892.21
"13.10.1992",1465.5,901.59
"14.10.1992",1458.53,898.28
"15.10.1992",1453.43,888.41
"16.10.1992",1461.61,894.69
"19.10.1992",1479.07,895.18
"20.10.1992",1511.55,914.13
"21.10.1992",1503.9,924.58
"22.10.1992",1510.11,928.58
"23.10.1992",1526.82,932.81
"26.10.1992",1542.49,929.98
"27.10.1992",1533.77,932.8
"28.10.1992",1510.3,926.08
"29.10.1992",1493.64,923.06
"30.10.1992",1492.32,928.58
"2.11.1992",1472.57,939.61
"3.11.1992",1485,945.78
"4.11.1992",1472.69,940.82
"5.11.1992",1480.93,947.76
"6.11.1992",1487.16,944.78
"9.11.1992",1508.8,942.17
"10.11.1992",1519.06,948.96
"11.11.1992",1512.21,942.69
"12.11.1992",1535.37,953.12
"13.11.1992",1548.52,942.94
"16.11.1992",1546.95,938.12
"17.11.1992",1545.05,937.89
"18.11.1992",1545.05,946.54
"19.11.1992",1551.65,947.33
"20.11.1992",1544.76,956.49
"23.11.1992",1530.89,953.22
"24.11.1992",1510.28,954.73
"25.11.1992",1517.72,948.67
"26.11.1992",1523.18,959.82
"27.11.1992",1522.95,966.38
"30.11.1992",1544.34,973.7
"1.12.1992",1544.89,978.41
"2.12.1992",1533.96,968.73
"3.12.1992",1532.5,971.03
"4.12.1992",1522.16,967.1
"7.12.1992",1525.32,965.4
"8.12.1992",1508.24,970.76
"9.12.1992",1500.59,964.19
"10.12.1992",1494.48,955.91
"11.12.1992",1476.01,951.99
"14.12.1992",1469.75,956.45
"15.12.1992",1481.24,955.14
"16.12.1992",1472.07,960.33
"17.12.1992",1476.17,962.93
"18.12.1992",1492.04,980.37
"21.12.1992",1515.58,986.72
"22.12.1992",1523.57,998.74
"23.12.1992",1526.95,993.67
"24.12.1992",1526.95,993.68
"25.12.1992",1526.95,993.68
"28.12.1992",1544.61,993.68
"29.12.1992",1542.23,1000.77
"30.12.1992",1545.05,995.38
"31.12.1992",1545.05,1000
"1.1.1993",1545.05,1000
"4.1.1993",1531.33,1006.42
"5.1.1993",1556.42,996.61
"6.1.1993",1556.38,993.93
"7.1.1993",1542.5,990.59
"8.1.1993",1531.52,984.51
"11.1.1993",1531.96,975.43
"12.1.1993",1530.19,969.98
"13.1.1993",1516.5,965.55
"14.1.1993",1523.74,970.44
"15.1.1993",1544.55,972.52
"18.1.1993",1573.13,972.28
"19.1.1993",1578.83,963.3
"20.1.1993",1574.88,967.21
"21.1.1993",1573.67,975.87
"22.1.1993",1587.64,978.65
"25.1.1993",1569.24,975.37
"26.1.1993",1576.16,997.82
"27.1.1993",1562.32,996.7
"28.1.1993",1567.84,991.21
"29.1.1993",1571.85,987.79
"1.2.1993",1585.16,1003.46
"2.2.1993",1583.09,997.4
"3.2.1993",1601.53,1011.27
"4.2.1993",1601.61,1008.49
"5.2.1993",1641.37,1007.43
"8.2.1993",1647.16,1009.93
"9.2.1993",1641.58,996.31
"10.2.1993",1649.81,991.07
"11.2.1993",1651.05,997.37
"12.2.1993",1661.43,1000.43
"15.2.1993",1664.71,1002.55
"16.2.1993",1664.22,990.67
"17.2.1993",1653.26,991.31
"18.2.1993",1672.26,999.66
"19.2.1993",1677.39,1000.47
"22.2.1993",1680.74,999.87
"23.2.1993",1661.58,992.72
"24.2.1993",1644.24,992.36
"25.2.1993",1658.91,996.49
"26.2.1993",1684.35,1010.33
"1.3.1993",1700.95,1018.85
"2.3.1993",1696.74,1018.74
"3.3.1993",1693.73,1031.57
"4.3.1993",1687.4,1026.7
"5.3.1993",1682.82,1032.81
"8.3.1993",1694.82,1045.25
"9.3.1993",1713.13,1042.64
"10.3.1993",1709.68,1045.04
"11.3.1993",1717.4,1043.87
"12.3.1993",1707.14,1030.62
"15.3.1993",1702.57,1035.81
"16.3.1993",1697.83,1034.71
"17.3.1993",1685.08,1024.29
"18.3.1993",1696.19,1020.67
"19.3.1993",1698.81,1027.9
"22.3.1993",1661.4,1015.07
"23.3.1993",1648.44,1014.08
"24.3.1993",1659.45,1013.9
"25.3.1993",1657.15,1011.14
"26.3.1993",1661.29,1011.17
"29.3.1993",1674.92,1013.59
"30.3.1993",1685.07,1018.76
"31.3.1993",1684.21,1025.06
"1.4.1993",1671.58,1024.95
"2.4.1993",1661.75,1021.93
"5.4.1993",1658.69,1011.33
"6.4.1993",1665.4,1008.98
"7.4.1993",1650.31,1005.38
"8.4.1993",1655.73,1005.27
"9.4.1993",1655.73,1005.27
"12.4.1993",1655.73,1005.27
"13.4.1993",1671.05,1014.45
"14.4.1993",1672.44,1012.78
"15.4.1993",1675.21,1011.92
"16.4.1993",1678.85,1006.47
"19.4.1993",1693.3,1010.49
"20.4.1993",1687.11,1019.81
"21.4.1993",1666.87,1024.63
"22.4.1993",1666.74,1028.73
"23.4.1993",1657.1,1015.41
"26.4.1993",1649.81,1007.74
"27.4.1993",1640.78,1011.45
"28.4.1993",1628.87,998.81
"29.4.1993",1623.94,995.06
"30.4.1993",1627.19,1004.45
"3.5.1993",1629.16,1004.45
"4.5.1993",1627.37,1004.27
"5.5.1993",1623.16,998.53
"6.5.1993",1623.26,994.88
"7.5.1993",1611.92,997.53
"10.5.1993",1609.03,1012.35
"11.5.1993",1616.15,1014.61
"12.5.1993",1629.46,1023.44
"13.5.1993",1639.79,1019.33
"14.5.1993",1634.51,1018.51
"17.5.1993",1627.88,1022.48
"18.5.1993",1628.48,1018.62
"19.5.1993",1617.41,1008.74
"20.5.1993",1617.41,1007.7
"21.5.1993",1610.59,1006.06
"24.5.1993",1603.04,1013.09
"25.5.1993",1618.18,1017.42
"26.5.1993",1622,1020.72
"27.5.1993",1634.47,1023.73
"28.5.1993",1631.85,1018.5
"31.5.1993",1631.85,1018.5
"1.6.1993",1619.89,1021.55
"2.6.1993",1625.21,1026.5
"3.6.1993",1629.62,1022.84
"4.6.1993",1637.85,1014.63
"7.6.1993",1655.61,1021.06
"8.6.1993",1661.61,1020.92
"9.6.1993",1673.07,1028.99
"10.6.1993",1673.07,1026.52
"11.6.1993",1680.98,1027.16
"14.6.1993",1691.98,1035.67
"15.6.1993",1684.1,1030.11
"16.6.1993",1689.56,1034.77
"17.6.1993",1692.29,1032.15
"18.6.1993",1686.9,1033.48
"21.6.1993",1689.82,1042.8
"22.6.1993",1698.08,1044.3
"23.6.1993",1699.39,1041.83
"24.6.1993",1686.29,1039.67
"25.6.1993",1695.24,1037.08
"28.6.1993",1707.2,1040.5
"29.6.1993",1708.33,1036.55
"30.6.1993",1697.63,1041.57
"1.7.1993",1706.63,1037.56
"2.7.1993",1697.81,1026.39
"5.7.1993",1692.17,1020.33
"6.7.1993",1700.87,1023.77
"7.7.1993",1719.76,1023.85
"8.7.1993",1783.7,1023.01
"9.7.1993",1797.41,1022.01
"12.7.1993",1818.17,1017.61
"13.7.1993",1807.16,1019.83
"14.7.1993",1811.55,1018.11
"15.7.1993",1807.66,1017.88
"16.7.1993",1813.46,1018.35
"19.7.1993",1836.29,1023.24
"20.7.1993",1838.99,1016.38
"21.7.1993",1823.81,1012.86
"22.7.1993",1823.52,1015.01
"23.7.1993",1830.83,1017.74
"26.7.1993",1854.52,1023.68
"27.7.1993",1845.23,1036.37
"28.7.1993",1833.91,1038.1
"29.7.1993",1833.7,1050.11
"30.7.1993",1803.23,1053.3
"2.8.1993",1815.08,1060.22
"3.8.1993",1843.43,1061.41
"4.8.1993",1860.56,1060.08
"5.8.1993",1860.7,1060.85
"6.8.1993",1869.38,1070.33
"9.8.1993",1872.3,1076.34
"10.8.1993",1865.16,1071.01
"11.8.1993",1865.8,1083.43
"12.8.1993",1904.95,1084.51
"13.8.1993",1906.58,1084.87
"16.8.1993",1912.19,1088.15
"17.8.1993",1910.17,1094.21
"18.8.1993",1935.72,1111.79
"19.8.1993",1938.98,1108.83
"20.8.1993",1922.68,1105.98
"23.8.1993",1888.27,1100.36
"24.8.1993",1897.69,1103
"25.8.1993",1917.78,1113.79
"26.8.1993",1901.15,1113.81
"27.8.1993",1904.6,1121.55
"30.8.1993",1921.89,1121.55
"31.8.1993",1944.89,1121.31
"1.9.1993",1918.58,1115.92
"2.9.1993",1925.62,1111.4
"3.9.1993",1925.16,1105.87
"6.9.1993",1910.28,1107.23
"7.9.1993",1885.96,1099.83
"8.9.1993",1885.29,1098.68
"9.9.1993",1880.81,1097.16
"10.9.1993",1861.44,1099.26
"13.9.1993",1872.57,1094.84
"14.9.1993",1880.57,1096
"15.9.1993",1860.39,1082.04
"16.9.1993",1855.67,1087.27
"17.9.1993",1881.99,1087.85
"20.9.1993",1912.84,1092.5
"21.9.1993",1925.85,1091.43
"22.9.1993",1893,1093.59
"23.9.1993",1916.51,1091.32
"24.9.1993",1885.86,1092.75
"27.9.1993",1912.18,1100.43
"28.9.1993",1913.61,1104.28
"29.9.1993",1907.69,1101.79
"30.9.1993",1915.71,1104.48
"1.10.1993",1912.09,1105.13
"4.10.1993",1923.72,1116.69
"5.10.1993",1972.73,1123.06
"6.10.1993",1987.05,1128.72
"7.10.1993",1997.04,1125.67
"8.10.1993",2005.01,1131.56
"11.10.1993",2011.02,1129.24
"12.10.1993",1998.61,1126.49
"13.10.1993",2001.51,1121.48
"14.10.1993",1990.07,1123.44
"15.10.1993",2015.03,1136.03
"18.10.1993",2033.32,1143.43
"19.10.1993",2026.76,1140.52
"20.10.1993",2042.56,1150.27
"21.10.1993",2034.69,1161.9
"22.10.1993",2066.17,1165.81
"25.10.1993",2074.39,1160.64
"26.10.1993",2058.72,1153.53
"27.10.1993",2043.08,1149.53
"28.10.1993",2038.46,1152.72
"29.10.1993",2069,1155.61
"1.11.1993",2062.12,1153.21
"2.11.1993",2095.58,1153.09
"3.11.1993",2084.36,1152.44
"4.11.1993",2062.61,1147.59
"5.11.1993",2012.56,1124.48
"8.11.1993",2010.81,1121.58
"9.11.1993",2022.83,1128.29
"10.11.1993",2023.84,1129.18
"11.11.1993",2023.33,1129.65
"12.11.1993",2015.01,1129.4
"15.11.1993",2049.11,1128.72
"16.11.1993",2071.72,1130.26
"17.11.1993",2071.72,1138.46
"18.11.1993",2085.34,1140.46
"19.11.1993",2077.37,1134.07
"22.11.1993",2030,1120.44
"23.11.1993",2027.41,1119.95
"24.11.1993",2029.55,1119.19
"25.11.1993",2047.71,1128.64
"26.11.1993",2047.24,1135.31
"29.11.1993",2043.43,1145.29
"30.11.1993",2057.77,1156.62
"1.12.1993",2089.87,1180.84
"2.12.1993",2110.53,1177.47
"3.12.1993",2120.61,1181.23
"6.12.1993",2118.8,1182.36
"7.12.1993",2115.46,1182.33
"8.12.1993",2148.13,1196.98
"9.12.1993",2175.8,1194.86
"10.12.1993",2161.13,1191.1
"13.12.1993",2172.75,1191.89
"14.12.1993",2149.97,1189.62
"15.12.1993",2110.7,1200.76
"16.12.1993",2137.45,1212.64
"17.12.1993",2151.02,1222.11
"20.12.1993",2178.16,1232.28
"21.12.1993",2182.93,1224.04
"22.12.1993",2197.51,1228.92
"23.12.1993",2222.84,1243.87
"24.12.1993",2222.84,1249.66
"27.12.1993",2253.98,1249.66
"28.12.1993",2242.82,1249.66
"29.12.1993",2214.7,1267.84
"30.12.1993",2266.68,1255.69
"31.12.1993",2266.68,1251.9
"3.1.1994",2267.98,1251.9
"4.1.1994",2253.58,1248.59
"5.1.1994",2233.41,1237.86
"6.1.1994",2220.22,1246.59
"7.1.1994",2211.64,1262.32
"10.1.1994",2233.79,1260.34
"11.1.1994",2228.75,1250.52
"12.1.1994",2209.18,1235.22
"13.1.1994",2164.66,1230.82
"14.1.1994",2141.82,1245.68
"17.1.1994",2137.38,1249.11
"18.1.1994",2113.84,1259.81
"19.1.1994",2134.38,1273.79
"20.1.1994",2116.2,1271.9
"21.1.1994",2075.61,1277.11
"24.1.1994",2080.01,1276.09
"25.1.1994",2126.78,1262.36
"26.1.1994",2119.17,1259.47
"27.1.1994",2125.14,1256.23
"28.1.1994",2133.47,1263.63
"31.1.1994",2177.45,1280
"1.2.1994",2179.67,1276.2
"2.2.1994",2184.01,1290.42
"3.2.1994",2151.72,1279.87
"4.2.1994",2138.25,1273.99
"7.2.1994",2079.4,1253.33
"8.2.1994",2107.21,1261.07
"9.2.1994",2085.29,1257.01
"10.2.1994",2118.96,1248.88
"11.2.1994",2090.61,1238.59
"14.2.1994",2116.01,1234.2
"15.2.1994",2115.62,1245.07
"16.2.1994",2136.61,1254.09
"17.2.1994",2128.72,1256.88
"18.2.1994",2151.97,1241.21
"21.2.1994",2119.53,1229.33
"22.2.1994",2107.62,1223.27
"23.2.1994",2127.67,1226.25
"24.2.1994",2090.29,1198.95
"25.2.1994",2074.92,1203.98
"28.2.1994",2091.57,1223.62
"1.3.1994",2067.05,1202.48
"2.3.1994",2020.33,1194.19
"3.3.1994",2037.9,1193.6
"4.3.1994",2060.09,1205.18
"7.3.1994",2108.91,1215.45
"8.3.1994",2124.04,1200.18
"9.3.1994",2116.09,1193.67
"10.3.1994",2141.1,1188.97
"11.3.1994",2103.49,1173.55
"14.3.1994",2145.17,1194.7
"15.3.1994",2165.59,1207.27
"16.3.1994",2172.73,1198.21
"17.3.1994",2175.06,1202.97
"18.3.1994",2155.61,1189.06
"21.3.1994",2131.28,1181.63
"22.3.1994",2141.34,1182.93
"23.3.1994",2161.13,1165.86
"24.3.1994",2161.68,1153.45
"25.3.1994",2130.06,1156.13
"28.3.1994",2161.42,1158.53
"29.3.1994",2168.35,1156.29
"30.3.1994",2147.53,1144.8
"31.3.1994",2133.11,1142.58
"1.4.1994",2133.11,1142.58
"4.4.1994",2133.11,1142.58
"5.4.1994",2158.29,1153.76
"6.4.1994",2191.2,1159.4
"7.4.1994",2201.41,1158.47
"8.4.1994",2203.34,1155.43
"11.4.1994",2225.33,1168.59
"12.4.1994",2210.6,1172.16
"13.4.1994",2209.19,1167.22
"14.4.1994",2198.71,1162
"15.4.1994",2200.42,1175.59
"18.4.1994",2228.78,1164.4
"19.4.1994",2172.42,1160.64
"20.4.1994",2182.64,1149.63
"21.4.1994",2196.97,1150.71
"22.4.1994",2213.92,1162.75
"25.4.1994",2202.22,1153.64
"26.4.1994",2243.2,1160.76
"27.4.1994",2253.57,1169.93
"28.4.1994",2251.22,1162.48
"29.4.1994",2245.98,1160.79
"2.5.1994",2268.65,1160.79
"3.5.1994",2252.29,1151.36
"4.5.1994",2249.02,1140.43
"5.5.1994",2235.84,1153.59
"6.5.1994",2237.02,1153.62
"9.5.1994",2218.88,1150.57
"10.5.1994",2235.15,1164.86
"11.5.1994",2243.63,1162.71
"12.5.1994",2243.63,1165.42
"13.5.1994",2258.75,1158.51
"16.5.1994",2271.11,1159.36
"17.5.1994",2259.71,1162.3
"18.5.1994",2267.41,1159.7
"19.5.1994",2247.76,1162.04
"20.5.1994",2249.65,1163.71
"23.5.1994",2249.65,1156.69
"24.5.1994",2198.72,1149.5
"25.5.1994",2158.77,1124.04
"26.5.1994",2130.25,1123.68
"27.5.1994",2140.99,1103.84
"30.5.1994",2118.15,1103.84
"31.5.1994",2127.7,1105.36
"1.6.1994",2129.7,1090.99
"2.6.1994",2129.7,1109.19
"3.6.1994",2148.39,1115.52
"6.6.1994",2163.07,1123.61
"7.6.1994",2135.1,1121.89
"8.6.1994",2145.2,1134.36
"9.6.1994",2129.32,1130.89
"10.6.1994",2133.08,1140.96
"13.6.1994",2105.78,1126.2
"14.6.1994",2074.7,1134.9
"15.6.1994",2074.7,1137.21
"16.6.1994",2054.91,1131.33
"17.6.1994",2050.72,1128.67
"20.6.1994",1968.82,1110.9
"21.6.1994",1983.27,1099.35
"22.6.1994",1994.42,1106.91
"23.6.1994",2022.1,1100.19
"24.6.1994",2005.31,1075.57
"27.6.1994",1988.6,1084.28
"28.6.1994",2018.26,1087.71
"29.6.1994",2046.3,1101.62
"30.6.1994",2025.34,1091.48
"1.7.1994",2036.52,1097.93
"4.7.1994",2054.4,1111.26
"5.7.1994",2032.69,1109.22
"6.7.1994",2035.7,1102.36
"7.7.1994",2043.85,1108.98
"8.7.1994",2050.85,1108.25
"11.7.1994",2065.66,1116.24
"12.7.1994",2048.05,1108.81
"13.7.1994",2054,1124.31
"14.7.1994",2055.62,1141.16
"15.7.1994",2093.61,1150.29
"18.7.1994",2098.19,1154.16
"19.7.1994",2128.79,1157.63
"20.7.1994",2138.65,1152.36
"21.7.1994",2113.3,1159.06
"22.7.1994",2150.26,1166.39
"25.7.1994",2136.22,1165.48
"26.7.1994",2151.96,1169.62
"27.7.1994",2140.44,1156.55
"28.7.1994",2122.81,1161.63
"29.7.1994",2146.64,1156.65
"1.8.1994",2153.79,1162.57
"2.8.1994",2186.39,1185.13
"3.8.1994",2198.92,1186.21
"4.8.1994",2183.36,1182.5
"5.8.1994",2184.76,1188.88
"8.8.1994",2184.67,1192.8
"9.8.1994",2164.2,1191.58
"10.8.1994",2160.37,1190.95
"11.8.1994",2155.28,1180.14
"12.8.1994",2124.68,1181.69
"15.8.1994",2138.84,1182.92
"16.8.1994",2143.14,1184.84
"17.8.1994",2162.29,1201.03
"18.8.1994",2153.56,1198.16
"19.8.1994",2149.57,1201.44
"22.8.1994",2123.79,1194.14
"23.8.1994",2107.87,1195.55
"24.8.1994",2126.37,1206.9
"25.8.1994",2152.21,1217.81
"26.8.1994",2161.54,1229.47
"29.8.1994",2193.19,1229.47
"30.8.1994",2210.85,1224.11
"31.8.1994",2212.85,1224.77
"1.9.1994",2200.8,1211.65
"2.9.1994",2204.71,1213.99
"5.9.1994",2174.52,1221.66
"6.9.1994",2165.9,1208.09
"7.9.1994",2163.82,1207.49
"8.9.1994",2172.37,1198.5
"9.9.1994",2185.15,1183.15
"12.9.1994",2154.61,1179.75
"13.9.1994",2136.09,1176.96
"14.9.1994",2124.12,1161.28
"15.9.1994",2113.98,1173.67
"16.9.1994",2118.73,1155.75
"19.9.1994",2096.76,1164.02
"20.9.1994",2078.96,1148.23
"21.9.1994",2079.5,1139.72
"22.9.1994",2073.03,1142.15
"23.9.1994",2089.12,1144.79
"26.9.1994",2068.67,1135.98
"27.9.1994",2058.73,1139.28
"28.9.1994",2068.11,1150.71
"29.9.1994",2043.58,1133.2
"30.9.1994",2011.75,1146.01
"3.10.1994",2011.75,1130.16
"4.10.1994",1994.95,1137.08
"5.10.1994",1968.72,1119.87
"6.10.1994",1961.03,1130.5
"7.10.1994",1960.59,1135.92
"10.10.1994",2024.79,1149.29
"11.10.1994",2071.06,1164.73
"12.10.1994",2077.57,1175.14
"13.10.1994",2082.63,1190.84
"14.10.1994",2105.73,1177.5
"17.10.1994",2090.88,1183.73
"18.10.1994",2084.76,1170.49
"19.10.1994",2051.16,1161.2
"20.10.1994",2069.95,1162.11
"21.10.1994",2022.22,1150.57
"24.10.1994",2025.38,1149.3
"25.10.1994",1974.63,1138.6
"26.10.1994",2020.5,1138.21
"27.10.1994",2013.2,1149.49
"28.10.1994",2040.32,1170.05
"31.10.1994",2071.63,1175.22
"1.11.1994",2069.73,1174.79
"2.11.1994",2042.35,1169.12
"3.11.1994",2051.48,1177.85
"4.11.1994",2067.56,1175.29
"7.11.1994",2043.52,1163.69
"8.11.1994",2053.44,1162.94
"9.11.1994",2096.47,1176.52
"10.11.1994",2082.4,1178
"11.11.1994",2078.35,1167.53
"14.11.1994",2089.29,1175.92
"15.11.1994",2110.75,1191.18
"16.11.1994",2110.75,1195.37
"17.11.1994",2102.69,1188.15
"18.11.1994",2100.23,1189.48
"21.11.1994",2105.28,1186.3
"22.11.1994",2074.77,1170.19
"23.11.1994",2033.31,1150.73
"24.11.1994",2055.97,1154.2
"25.11.1994",2051.62,1153.01
"28.11.1994",2058.45,1158.77
"29.11.1994",2044.28,1164.1
"30.11.1994",2048.26,1171.83
"1.12.1994",2046.59,1155.95
"2.12.1994",2038.51,1147.46
"5.12.1994",2071.12,1154.07
"6.12.1994",2046.88,1147.44
"7.12.1994",2055.6,1146.09
"8.12.1994",2042.21,1147.44
"9.12.1994",2028.33,1133.55
"12.12.1994",2024.82,1121.78
"13.12.1994",2011.25,1122.93
"14.12.1994",2024.77,1135.96
"15.12.1994",2052.59,1133.23
"16.12.1994",2070.06,1148.54
"19.12.1994",2075.94,1158.53
"20.12.1994",2079.93,1167.56
"21.12.1994",2086.66,1172.25
"22.12.1994",2100.65,1180.38
"23.12.1994",2094.01,1177.21
"26.12.1994",2094.01,1177.21
